869943	一个老人在树荫下休息。	An old man was resting in the shade of the tree.
869953	你为什么不跟他跳舞呢？	Why didn't you dance with him?
870062	麻烦让我再看看菜单好吗？	Can I have the menu again, please?
870063	你们的队伍比我们的强。	Your team is stronger than ours.
870070	你曾经梦想在天空飞翔吗？	Do you ever dream about flying through the sky?
870139	这个计划彻底的失败了。	The project was a complete failure.
870159	我们误以为他是美国人。	We mistook him for an American.
870181	下一场表演在几点钟？	What time is the next performance?
870390	汤姆为这个礼物感谢我。	Tom thanked me for the gift.
871086	我们试着和他们妥协。	We tried to compromise with them.
871097	今天的汇率是多少？	What is the exchange rate today?
871172	这场比赛可能将被取消。	The game will probably be canceled.
871209	我们想再来一瓶葡萄酒。	We'd like another bottle of wine.
871223	你应该拒绝他的提议的。	You should have refused his offer.
872111	你知道中野小姐几岁吗？	Do you know how old Miss Nakano is?
872119	你说不定知道他的名字？	Do you happen to know his name?
872129	警察拘捕了这个窃贼。	The police officers arrested the burglar.
872133	我对他的勇气感到惊讶。	I was amazed at his courage.
872147	这位老人家非常仁慈。	The old man is very kind.
872149	一窝黄蜂袭击了孩子们。	A swarm of hornets attacked the children.
872156	您应遵循你老师的建议。	You should follow your teacher's advice.
872160	你的第二颗鈕扣快掉了。	Your second button is coming off.
872163	给我一个枕头和毛毯好吗？	Could I have a pillow and blanket?
872222	这班火车会准时出发吗？	Will the train leave on time?
872380	请你把胡椒递给我好吗?	Could you please pass me the pepper?
872387	哇! 好久不见了。	Wow! It's been a long time.
872401	火箭发射进入太空。	The rocket was launched into space.
872405	警方没有发现任何线索。	The police didn't find any clues.
872417	你去看艺术展览了吗？	Did you go to the art exhibition?
872422	我们在体育馆打篮球。	We played basketball in the gym.
872434	这栋房子属于我的叔叔。	This house belongs to my uncle.
872442	我们选择了约翰当队长。	We chose John to be captain.
872477	为这美好的晚餐谢谢你。	Thank you for the wonderful dinner.
872482	比尔一如往常上学迟到。	Bill was late for school as usual.
872495	你的飞机什么时候起飞？	What time does your plane leave?
873199	这架飞机飞越了这座山。	The plane flew over the mountain.
873208	你有零钱换一元美金吗？	Do you have change for a dollar?
873228	这牛奶放到明天会坏的。	This milk won't keep till tomorrow.
873292	海豚是一种哺乳动物。	A dolphin is a kind of mammal.
873305	你的体重增加了，不是吗？	You've put on weight, haven't you?
873308	每条规则都有例外。	There are exceptions to every rule.
873443	在一些国家，叛国罪的惩罚可以是终身监禁。	In some countries, the punishment for treason can be life in prison.
873470	也许我可以给你七分钟。	I can probably give you seven minutes.
874180	吉姆有时与他的妻子意见分歧。	Jim sometimes has disagreements with his wife.
874193	红色，相对于绿色，是危险的标志。	Red, as opposed to green, is a sign of danger.
874224	这场战争持续了将近十年。	The war lasted nearly ten years.
874290	我们彼此认识没有很久。	We haven't known each other long.
874294	众所周知，直到上个世纪中叶日本是一个封建国家。	It is well known that up to the middle of the last century Japan was a feudal state.
874352	您不能使用这台洗衣机。	You can't use this washing machine.
874359	这栋建筑物有七层楼高。	The building is seven stories high.
874373	那个节目现在正在播出。	That program is now being broadcast.
874393	你家对面的房子是谁的?	Whose house is across from yours?
874430	这部电影值得再看一遍。	This movie is worth seeing again.
874488	这张书桌是专门为儿童设计的。	This desk is designed for children.
874501	敌人在夜间攻击了我们。	The enemy attacked us at night.
874700	我们上周参观了博物馆。	We visited the museum last week.
874711	他们宣布了暴风雨即将来临。	They announced that a storm was coming.
874731	你应该参加这个会议的。	You should have attended the meeting.
874733	他们总是在冬天去滑雪。	They always go skiing in winter.
874977	他杀了他，以为他父亲的死报仇。	He killed him to avenge his dead father.
875041	这名士兵在黑暗中保持戒备。	The soldier kept a sharp lookout in the darkness.
875084	哪个比较重，铅还是黄金？	Which is heavier, lead or gold?
875096	你必须事先预约。	You have to make a reservation.
875097	卡罗非常用功，亨利也是。	Carol studies very hard. So does Henry.
875126	这辆车超越了我。	The car overtook me.
875128	辞职是人生的第一课。	Resignation is the first lesson of life.
875259	这顿饭让他充饑解饿了。	The meal satisfied his hunger.
875283	他看起来有点累，不是吗？	He looks a bit tired, doesn't he?
875308	他有抱负，所以他很努力工作。	He has ambition, so he works hard.
875356	他问我是否喜欢中国菜。	He asked if I liked Chinese food.
875395	五年太漫长而无法等待。	Five years is too long to wait.
875397	他设法及时到达那里了。	He managed to get there in time.
876188	这条小路沿着陡峭的斜坡蜿蜒而上。	The path zigzagged up the steep slope.
876341	蜿蜒的小路爬上了陡坡。	The path zigzagged up the steep slope.
876370	他以为自己很了不起。	He thinks he's so great.
876374	中国与蒙古隔着万里长城。	China and Mongolia are separated by the Great Wall of China.
876558	他们之间隔着很远的距离。	They are separated by a great distance.
876567	广东与广西之间隔着什么？	What separates Guangdong from Guangxi?
876680	这是个作用强烈的药。	This medicine has a strong effect.
876696	我被我的祖母抚养长大。	I was brought up by my grandmother.
876781	我肯定他的小弟弟很小。	I'm sure his brother is very young.
876932	他在一次车祸中受伤了。	He was hurt in a car accident.
877598	他因为下雪所以迟到了。	He was late because of the snow.
878771	可是我完全不觉得怪啊。	But I don't think it's strange at all.
879141	他这个星期一直很忙碌。	He has been very busy this week.
879155	他带她出去兜风了。	He took her out for a drive.
879168	长途步行后我觉得饿了。	I felt hungry after the long walk.
880399	我把我的新钢笔搞丢了。	I have lost my new fountain pen.
880924	我希望事情并非如此。	I hope that is not the case.
881061	我并不想伤害他的感情。	I don't want to hurt his feelings.
881064	我不知道如何对待孩子。	I don't know how to handle children.
881076	每个人都希望他当选州长。	Everybody wished he had been elected governor.
881080	我好一阵子没看到你了。	I haven't seen you for a while.
881087	我去年上了一堂艺术课。	I took an art class last year.
881109	我为我的家人拍了照片。	I took a picture of my family.
881232	他扔一块石头到池塘里。	He threw a stone into the pond.
881251	我不了解他所说的事情。	I couldn't understand anything that he said.
881266	她的生日宴会将在明天晚上。	Her birthday party will be tomorrow evening.
881298	他翘着二郎腿坐在那里。	He sat there with his legs crossed.
881519	这个签证的有效期限是多久?	How long is this visa good for?
881727	这些主张没有科学的根据。	There is no scientific basis for these claims.
881739	他试着统一不同的团体。	He tried to unify the various groups.
881759	我竖起了耳朵听。	I pricked up my ears.
881841	现在父亲在他的办公室已经得到了一个上级的地位。	Father has now got a superior position in his office.
881851	真理不需要繁复的言语。	Truth does not need many words.
881865	他用他的雨伞当作武器。	He used his umbrella as a weapon.
881908	我与我的弟弟相处融洽。	I get along with my younger brother.
882028	阿尔卑斯山地跨欧洲八国。	The Alps extend across eight European countries.
883034	我不能忍受那种政治家。	I can't stand that kind of politician.
883035	他愿意为别人工作。	He was willing to work for others.
883278	他想成为一名网球选手。	He wants to be a tennis player.
883292	我试着仔细地听他说话。	I tried to listen to him carefully.
883298	不要在阳光下逗留太久。	Don't stay in the sun too long.
883299	我通常骑自行车去上学。	I usually go to school by bicycle.
883492	我必须找一份兼职工作。	I have to find a part-time job.
884169	他从昨晚开始就生病了。	He has been sick since last night.
884181	我觉得我的名誉受到了威胁。	I felt that my honor was at stake.
884214	修饰名词的东西（形容词，或形容词相等语）。	Things that modify nouns (adjective, or adjectival equivalent).
884232	她像白雪公主一样漂亮。	She is as beautiful as Snow White.
884584	他们拆掉了一部分墙。	They knocked down a part of the wall.
884600	他默默地看着我。	He watches me quietly.
884654	我想要独立完成工作。	I'd like to finish the work on my own.
884682	每天都是神圣的一天。	Every day is a sacred day.
884691	请接受我对您今天的成功最诚挚的祝贺。	Please accept my sincere congratulations on your success today.
884702	巫术在原始社会扮演重要角色。	Magic plays an important part in primitive society.
884871	他年纪够大可以了解它。	He is old enough to understand it.
885364	这是三十年代以来最干旱的六月。	This has been the driest six months in thirty years.
885373	我们知道人皆难免一死。	We know that all men are mortal.
885380	我认识一位史密斯先生。	I know a guy named Smith.
885410	他常常载我去兜风。	He often takes me for a drive.
885538	他摔断了椅子当柴火。	He broke up the chair for firewood.
885823	这孩子有水痘的症状。	The child has a case of chicken pox.
886140	警方将很快到达现场。	The police will soon arrive on the scene.
886528	他幻想自己是个天才。	He had the illusion that he was a genius.
886591	应该为这些花遮挡风雨。	These flowers should be sheltered from the rain.
886595	雨断断续续地下了一整天。	It rained on and off all day.
886602	行动比语言更响亮。	Actions speak louder than words.
887677	他有很多独到的见解。	He has a lot of original ideas.
887709	他给了我们开始的信号。	He gave us the signal to begin.
887781	他累了，但是他继续工作。	He was tired, but he kept working.
887805	我被交通堵塞耽搁了。	I was delayed by a traffic jam.
887810	我不喜欢他讲话的样子。	I don't like the way he talks.
887853	听起来像是我恋爱了吗？	Does it sound like I'm in love?
887881	他不会继续去上研究所。	He won't go on to graduate school.
887890	我同意你对于税的意见。	I agree with your opinion about taxes.
887902	快点，否则你会错过公车。	Hurry up, or you'll miss the bus.
888049	我期待他提供一些帮助。	I expected him to offer some help.
888422	这个看法可能是正确的。	Maybe this opinion is correct.
889107	他被他的叔叔抚养长大。	He was brought up by his uncle.
889114	他同意帮助这位老太太。	He consented to help the old lady.
889119	他把一个包裹挟在腋下。	He held a package under his arm.
889138	我想呼吸一下新鲜空气。	I want to breathe some fresh air.
889148	我期待着您的再次光临。	I look forward to your next visit.
889160	我给他带来了很多麻烦。	I caused him a lot of trouble.
889169	我不想做任何冒险的事。	I don't want to do anything risky.
889180	我对他的问题感到非常迷惑。	I was terribly confused by his question.
889181	他被迫在文件上签字。	He was forced to sign the document.
889183	我想最好还是保持沉默。	I thought it best to remain silent.
889215	我哥哥经常熬夜看小说。	My brother would often stay up all night reading novels.
889251	在江户时代赏月的宴会非常受欢迎。	In the Edo period, moon-viewing parties were very popular.
889319	苍蝇和蚊子干扰了他的冥想。	Flies and mosquitoes interfered with his meditation.
889355	他的头撞到了一块岩石。	He hit his head against a rock.
889576	他在学校的表现很好。	He is doing very well at school.
889631	她说的话让我觉得很尴尬。	I was embarrassed by what she said.
890484	让我向你介绍我的母亲。	Let me introduce my mother to you.
890514	我太太刚刚清理了桌子。	My wife has just cleared the table.
890599	保罗用手从头发间梳过。	Paul ran his hand through his hair.
890612	你不必这么辛苦地工作。	You don't have to work so hard.
890622	你务必要好好地休息。	Make sure you get plenty of rest.
890947	请留神看着我的手提箱。	Please keep an eye on my suitcase.
890971	劳拉很讲究她的服装。	Laura is very particular about her clothes.
891016	我的父亲在晚饭前洗澡。	My father takes a bath before supper.
891034	她把窗帘挂在窗户上。	She hung a curtain over the window.
891056	迈克是他家里最年轻的。	Mike is the youngest in his family.
891065	我怕她可能得了腮腺炎。	I'm afraid she may have the mumps.
891138	让我们在戏院前面碰面。	Let's meet in front of the theater.
891171	木须肉是我的拿手菜。	Mu shu pork is my speciality.
891322	肯似乎是一个亲切的人。	Ken seems to be a friendly person.
891328	她养一只鸚鵡作为宠物。	She keeps a parrot as a pet.
891742	我宁愿走路胜过搭公车。	I'd rather walk than take a bus.
891953	牛奶变质了。	The milk has gone bad.
891967	杰西正在烧开水来冲咖啡。	Jessie is boiling water to make coffee.
891983	我不知道确切的日期。	I'm not sure of the exact date.
892443	溜冰是我的嗜好之一。	Skating is one of my hobbies.
892452	他的店总是挤满了顾客。	His store is always crowded with customers.
892456	他责备了我的粗心大意。	He reproached me for carelessness.
892469	这辆卡车从青森运输新鲜食品到东京。	This truck transports fresh food from Aomori to Tokyo.
892494	这是值得探讨的话题。	The topic is worth discussing.
893018	他们甚至不知道为什么。	They don't even know why.
893036	她在钢琴上弹了一首曲子。	She played a tune on the piano.
893175	我现在可以来看看你吗？	May I come and see you now?
893322	但愿我能买一辆摩托车。	I wish I could buy a motorcycle.
893343	她帮我清除积雪。	She helped me to clear snow away.
893353	我宁可不要单独去那里。	I would rather not go there alone.
893359	这座火山又开始活动了。	The volcano has become active again.
893368	我可以用旅行支票支付吗？	May I pay with a travelers' check?
893501	我反对任何形式的战争。	I'm opposed to any type of war.
893510	麦克上周做了牙齿检查。	Mike had his teeth checked last week.
893998	他有任何复原的机会吗？	Is there any chance that he'll recover?
894000	要是你告诉过我就好了。	I wish you had told me that.
894001	她把日历挂在墙上了。	She hung the calendar on the wall.
894062	她急忙地清扫了她的房间。	She cleaned her room in a hurry.
894135	鲸是被公认为最大的哺乳动物。	The whale is well known to be the largest mammal.
894221	差不多是就寝的时间了。	It's almost time to go to bed.
894233	其中一个孩子让门开着。	One of the children left the door open.
894235	约翰和瑪丽上周分手了。	John and Mary broke up last week.
894283	她用拳头拍了桌子。	She banged the table with her fist.
894289	贤治的英语说得很流利。	Kenji is a good speaker of English.
894328	你不能来真是太糟糕了。	It's too bad that you couldn't come.
894350	用手指别人是不礼貌的。	It's not polite to point at others.
894378	把钱保存在安全的地方。	Keep the money in a safe place.
894382	把书放回它原来的地方。	Put the book back where it was.
894384	她急忙带着好消息跑回家。	She rushed home with the good news.
894425	我在找一间出租的房间。	I'm looking for a room for rent.
894427	要是你能在那里就好了。	I wish you could have been there.
894433	肯似乎得了严重的感冒。	Ken seems to have a terrible cold.
894434	我在亚平宁山脉看到了狼。	I saw wolves in the Appennines.
894945	我很遗憾你要离开这里。	I'm sorry that you are leaving here.
895057	她告诉我们道路被封闭了。	She told us the road was closed.
895132	我们总算准时到那里了。	We managed to get there on time.
895139	这条路对汽车来说太窄了。	The road is too narrow for cars.
895159	女人往往比男人活得更长。	Women tend to live longer than men.
895163	现在东京当地时间是几点钟？	What's the local time in Tokyo now?
895592	警察因酒后驾驶逮捕了他。	The policeman arrested him for drunken driving.
895599	把电视关掉。我无法专心。	Turn off the television. I can't concentrate.
895602	这个男人被警察拘留了。	The man was held in police custody.
895630	在花园里的玫瑰正盛开着。	The roses in the garden are blooming.
895647	我们很节省地旅行。	We are traveling on a tight budget.
895652	我们用少的预算旅行。	We are traveling on a tight budget.
895715	这是简体字。	This is simplified Chinese.
895729	我们在学校前面见面了。	We met in front of the school.
895732	你应该以安全速度驾驶。	You should drive at a safe speed.
895773	那些钱足够支付费用。	That's enough money to cover the expenses.
896374	你应该喝大量的液体。	You should drink a lot of liquid.
896381	你不能在沼泽地上建造建筑物。	You can't build buildings on swampy land.
896647	用你的橡皮擦把这些字擦掉。	Rub out these words with your eraser.
896674	你会参加这个仪式吗?	Will you take part in the ceremony?
897263	老师在礼堂把学生们集合起来。	The teacher assembled the students in the hall.
897272	摇篮里学的带到坟墓。	What is learned in the cradle is carried to the tomb.
897292	所有的牛奶都洒出去了。	All of the milk was spilled.
897470	三的立方是二十七。	3 cubed is 27.
898922	梅格买了一罐西红柿。	Meg bought a can of tomatoes.
899106	我的爱好不但广泛而且有用。	My hobbies are not only wide-ranging but also useful.
899126	我经常上网看英文和中文的博客。	I often read English and Chinese blogs online.
899333	这是繁体字。	This is in Traditional Chinese characters.
899514	今年下的雪比以往少。	We have less snow than usual.
899608	一些司机笑的笑，喊的喊。	Some of the drivers were laughing and yelling.
899615	每个人有自己的特长。	Every man has his own strong points.
899980	学校离我家有五公里远。	The school is five kilometers from my home.
899994	煤和天然气是天然燃料。	Coal and natural gas are natural fuels.
900007	汤姆的葬礼订在这周末。	Tom's funeral will be this weekend.
900250	天空几乎每天是晴朗的。	The sky is clear almost every day.
900255	这药对我没有任何好处。	The medicine didn't do me any good.
900352	这个老人拄着一根拐杖走路。	The old man walked with a stick.
900538	中国历史比日本历史更悠久。	The history of China is older than that of Japan.
900677	我们期望今年丰收。	We're expecting a good harvest this year.
900682	你介意我移动你的车吗？	Would you mind my moving your car?
900685	我们聊到凌晨两点。	We talked until two in the morning.
900762	我把成语全部还给老师了。	I gave all of the Chinese proverbs back to the teacher.
901952	日本政府无法管理问题。	The Japanese government can't cope with the problem.
902030	他的秘书好像了解真相。	His secretary seems to know the truth.
902811	总而言之，生命是很短的。	In a word, life is short.
902934	世界上的石油快用完了。	The world is running out of oil.
902949	癌细胞已经扩散到她的胃。	The cancer has spread to her stomach.
902969	这个价格不包含这个箱子。	The price does not include the box.
903043	联合航空公司办理登机手续的柜台在哪里？	Where is the United Airlines check-in counter?
903164	他最擅长的科目是数学。	Mathematics is his best subject.
903626	这附近有一个军事基地。	There is a military base near here.
903634	他们看起来好像要哭了。	They looked as if they would cry.
903645	你可以把这个保留给自己。	You can keep this one for yourself.
903772	牠们正面临绝种的危机。	They are in danger of extinction.
903778	他的行为和他的信念背道而驰。	His behavior is contrary to his belief.
904863	每个人都佩服他的勇气。	Everyone admired his courage.
905090	这艘船会在傍晚出发去英国。	The boat is to leave for England this evening.
905816	他去世的消息传遍各地。	The news of his death spread around.
905839	这个箱子太重了无法携带。	The box is too heavy to carry.
905895	这个大约跟那个一样大。	This is about as large as that.
905985	我们不必参加那场会议。	We don't need to attend that meeting.
907215	这栋房子的周围有籬笆。	There is a fence around the house.
907217	他们为什么否决了你的建议呢？	Why did they turn down your proposal?
907248	屋顶被暴风雨损坏了。	The roof was damaged by the storm.
907323	这是镇上最便宜的商店。	This is the cheapest store in town.
907339	我们准时到达了办公室。	We arrived at the office on time.
907489	你用我的眼镜做了什么?	What did you do with my glasses?
907508	洪水造成了很大的损害。	The flood caused a lot of damage.
907544	今年的天气一直异常。	The weather has been unusual this year.
907546	你有一个紧急的讯息。	There is an urgent message for you.
908306	她偶尔有忧郁的心情。	She sometimes goes into a mood of depression.
908342	你的租金迟交了一个月。	You're a month behind in your rent.
908343	因为他有野心，他很努力地工作。	Since he has ambitions, he works hard.
908527	我们提出了请求支持的呼吁。	We made an appeal for support.
908533	我为一本书写了内容提要。	I made an abstract of a book.
909453	他用浅显的英语演讲。	He made a speech in plain English.
909864	他已经成为了棒球队员。	He has made the baseball team.
912637	他的观点是合理的。	His argument is rational.
915630	所以，友情也是幸福的一个要素。	So friendship is also a requirement for happiness.
916598	皇帝的生日在星期日。	The Emperor's Birthday fell on Sunday.
917819	戏法人人会变，各有巧妙不同。	Everyone's tricks are different; each differs in ingenious ways.
918020	他们把他埋葬在教堂旁的墓园。	They buried him in the graveyard by the church.
918041	我负担不起打网球的费用。	I can't afford to play tennis.
918099	你的行为已经冒犯了他的尊严。	Your action has offended his dignity.
918428	学生们崇拜新的英语老师。	The students adore the new English teacher.
918456	你什么时候看见过冰雹吗？	Have you ever seen it hail?
918514	咖啡不能引起我的兴趣。	Coffee does not arouse my interest.
918539	许多卫星绕着土星运行。	Many moons orbit around Saturn.
918540	月光在照耀着。	The moon is shining.
918659	没有她的帮忙我也能做。	I can do it without her help.
918661	没有你的帮忙我也能做。	I can do it without your help.
918665	想像力是一切文明的根源。	Imagination is the root of all civilization.
919632	敞开你的心扉。	Open up your mind.
919639	我走进了房间与他握手。	I entered the room and shook hands with him.
919661	我借由听音乐来鼓舞我自己。	I cheered myself up by listening to music.
919667	对不起，航班已经客满了。	Sorry, the flight is already full.
919693	他打算从头开始重新审查这个案件。	He intended to reexamine the case from the beginning.
919731	我可以向你推荐这本书。	I can recommend this book to you.
919857	上帝赐予我健康的身体。	I am blessed with good health.
919858	我很幸运有健康的身体。	I am blessed with good health.
919865	警方将把你关在监狱里。	The police will put you in prison.
919890	这个角度会过于狭窄。	The angle would be too narrow.
919907	广告慫恿我们买奢侈品。	Advertisements urge us to buy luxuries.
919942	乔治被骗买了这块土地。	George was tricked into buying the land.
920112	我取消了我旅馆的预订。	I canceled my hotel reservation.
920115	我想去美术馆胜过去电影院。	I would rather go to the art museum than to the movie theater.
920833	时装不是我的天分。	Fashion is not my specialty.
922365	他在学校老是被人欺负。	He always gets bullied at school.
925668	你最喜欢哪一个绕口令？	What's your favorite tongue twister?
926808	对于他的工作我很满意。	I am pleased with his work.
926842	我问了他许多关于生态环境的问题。	I asked him many questions about ecology.
931053	我父亲对古代历史有兴趣。	My father is interested in ancient history.
933954	不要轻视了对手。	Don't hold your rival cheap.
933957	我有一本关于钓鱼的书。	I have a book about fishing.
934179	我妥善保管原版拷贝。	I keep the master copy under lock and key.
934188	保险箱的钥匙在我这儿。	I have the key to the safe.
934197	太阳系是银河系中一个小的天体系统。	The solar system is a small celestial system in the Milky Way.
934497	她是一个性格坚强的女人。	She's a woman of strong character.
937642	你记得你父亲的生日吗？	Do you remember your father's birthday?
938274	工会参加了示威游行吗？	Did the union participate in the demonstration?
939899	这个人是您的奴隶，是吧？	This person is your slave, right?
939913	顾客们已经开始来了。	The customers have started to come.
941094	我预料会有麻烦。	I anticipate that there will be trouble.
941159	我不禁欣赏他的才华。	I can't help admiring his talent.
941385	他倒霉极了。	He is shit out of luck.
941710	政治迫害开始了。	The witch hunt has begun.
943182	马、狮、犬、羊：这些是动物。	Horse, lion, dog, goat: these are animals.
948002	你用哪一个浏览器？	What browser are you using?
948006	你最喜欢哪一个网络浏览器？	What's your favorite web browser?
955378	部落成员沿着河岸定居了。	Members of that tribe settled along the river.
955381	公安人员把小偷抓住了。	The policeman arrested the thief.
956003	我建议让我们结束会议。	I suggested that we bring the meeting to an end.
958213	我从马来西亚来的妈妈觉得那三匹马马马虎虎。	My mother from Malaysia thinks that those three horses are so-so.
970191	你不该玩弄他的感情。	You should not trifle with his feelings.
993751	小孩常常对科学很有热情。	Young children are often fascinated by science.
996461	没有什么比早泄更糟蹋生活的了	There is no greater insult to life than premature ejaculation.
1015627	至于你信不信，由你，我反正信了。	Whether you believe it or not, I believe it.
1016606	这就是他失败的原因了。	That's the cause of his failure.
1019879	五和三的总和是八。	The sum of 5 and 3 is 8.
1019938	这个小孩身体很烫。	The child's body felt feverish.
1019959	她从来不穿绿色的衣服。	She never wears green.
1020163	你能帮我找我的钥匙吗？	Would you help me look for my keys?
1020174	我的哥哥比我大两岁，但他却比我矮三厘米。	My brother is two years older than I, but he is three centimeters shorter.
1020686	她摸黑摸不到灯的开关。	She groped for the light switch in the dark.
1021011	他不停顿地说了十分钟。	He spoke for ten minutes without a pause.
1036570	加注释使代码更易读。	Adding comments makes the code easier to read.
1045387	给我谈谈你未来的计划。	Tell me about your program for the future.
1047372	只有一家商店卖这本书。	Only one store carries this book.
1058170	这个菜很对胃口。	This dish is tasty.
1059461	你不能在电视上骂粗口。	You can't say four-letter words on TV.
1064524	他录了一个纪录片给我。	He recorded a documentary and gave it to me.
1066665	用法语，很少会遗漏主语。	In French, you can rarely omit the subject.
1067176	他很肯定可以达到目标。	He is sure to accomplish his purpose.
1067293	我习惯辛勤努力地工作。	I am accustomed to working hard.
1069132	有钱的话，我会多去旅游。	If I were rich, I would travel a lot.
1069784	今年中秋节是星期一吗？	Does the mid-autumn festival fall on Monday this year?
1073081	看来我们得打包了。	I think we need a doggy bag.
1074525	父亲示意我离开房间。	Father gestured to me to leave the room.
1082812	找一个好男人比中彩票还要难。	Finding a decent man is more difficult than winning a lottery.
1085614	昨天突然传出了两间公司合并的消息。	The news of the merger of the two companies broke yesterday.
1097583	你最近有没有和他联络？	Have you been in contact with him recently?
1100846	这种表达方式很中国化。	This expression is very Chinese.
1102172	你中文真好，都能引用俗语了。	Your Chinese is so good, you can quote proverbs.
1112715	他可能已经迷失了。	He might have lost his way.
1112770	新的沙发跟窗帘挺合衬。	The new sofa goes with the curtains.
1112842	这个世界是灿烂的吗？	Is it splendid, this world?
1127106	她轻而易举的就把诗背熟了。	She had no difficulty in learning the poem by heart.
1133131	这个药很得力。	This medicine is very effective.
1134566	法国年轻人也谈政治吗？	Do young French people talk about politics too?
1134652	精确性在数学中很重要。	Precision is important in math.
1144530	许多鸟儿高高地飞翔在天空中	Many birds fly high in the sky.
1148247	他们永远不会取得一致意见。	They will never agree.
1151858	对不起，我并不想对你发火。	Sorry, I didn't mean to snap at you.
1169923	我没出息。	I have no future.
1173001	我跟我朋友常常去酒吧。	My friends and I often go to the bar.
1173208	我吃了炒饭，也喝了啤酒。	I ate fried rice and drank some beer.
1173432	在这里有人会说汉语吗？	Can anyone here speak Mandarin?
1175838	她很烦人，而且很自私。	She's annoying and selfish.
1176034	我要麻婆豆腐，还有两碗米饭。	I'd like mapo tofu, and two bowls of rice.
1177017	天空突然变得乌云密布。	Suddenly, the clouds darkened the sky.
1178153	你的弟弟真是个奇妙的人。	What a marvelous person your brother is!
1178236	你有出国过吗？譬如说，美国？	Have you visited foreign countries, say America?
1178847	我会帮你买菜，打扫，以及做晚餐。	I'll do your shopping, clean up the house, and cook your dinner for you.
1184101	她穿着一件厚外套以防止冷。	She was wearing a thick coat against the chill.
1186884	他走后，我们都很想念他。	We've really been missing him since he left.
1192611	他在策划部工作。	He works in the planning section.
1205886	您怎样看日本的经济呢？	What do you think of Japan's economy?
1205891	您不应该信任这样的人。	You shouldn't trust people like this.
1208496	成瘾和过度是两回事。	Getting addicted to something and having too much of something are two different things.
1208523	网络是一个相通的渠道，而不是物质或具体的活动。	It’s a communication medium, not a substance or specific activity.
1208525	这个好像说一个人上瘾了“交通”，“艺术”或“政治”。	It’s like saying that someone is addicted to “transport”, “art” or “politics”.
1214429	以前有人以为火星上有智能生物。	It was once thought that there was intelligent life on Mars.
1214446	查出了抽烟对身体不好。	It has been found that smoking is bad for your health.
1214747	没有共产党就没有新中国	There would be no New China without the communist party.
1216064	我姥姥只喝了点儿汤。	My grandma just drank a bit of soup.
1216113	我男朋友还没有去过长城。	My boyfriend still hasn't been to the Great Wall.
1216117	一共有十多个学生。	There are about ten to twenty students in total.
1216144	请多关照！	Please treat me kindly.
1218237	那个小姐刚才说粗话啊？	Did that lady just swear?
1218294	罐头里没有砂糖了。	There is no sugar left in the pot.
1221041	他给这本书正面的评价。	His comments about the book were favorable.
1221044	我要来检查你的视力。	I'll check your vision.
1221450	他虽然年轻却很值得信赖。	He might be young but he's trustworthy.
1223762	那可怜的孩子快饿死了。	The poor child was on the verge of starvation.
1223810	我在鱼上洒盐和胡椒作调味。	I seasoned the fish with salt and pepper.
1225662	他们在这次的投资中得到百分之八的收益。	They obtained a yield of 8 percent on their investment.
1227061	你没有干涉他人事务的权力。	You have no right to interfere in other people's affairs.
1228439	他睡得像个宝贝似的。	He's sleeping like a baby.
1228964	你不应该屈服在诱惑之下。	You must not yield to temptation.
1229016	我和她交往几个月了。	I've been going out with her for months.
1231595	他们常在这儿打羽毛球。	They play badminton here often.
1233205	自从我认识她的时候，我就恨她。	From the moment that I met her, I hated her.
1235501	他因车祸受了重伤的消息让我震惊万分。	I am very much surprised to hear that he got badly injured in a motorcar accident.
1235599	她骑摩托车的技术不错！	She rides a motorcycle well.
1235645	我每天都帮我妈做家务。	I help my mother with the housework every day.
1235651	你不要自甘堕落。	You don't have to kick yourself.
1237604	猎人在田野追兔子	The hunter chases the rabbit in the fields.
1238193	汤姆这人确实很有意思。	Tom certainly is an interesting person.
1238320	参观所有观光胜地累坏了我。	Visiting all the tourist sights really wore me out.
1238324	观光客被独特的景致所吸引。	The tourists were fascinated with the exquisite scenery.
1238372	这场生意正面临着赤字。	The business is in the red.
1239327	我将建筑称作被冻结的音乐。	I call architecture frozen music.
1239333	这条隧道是那条的两倍长。	This tunnel is twice as long as that one.
1240252	我喜欢有幽默感的人。	I like people with a sense of humour.
1241897	如果没有了音乐，这个世界一定会变得十分枯燥乏味。	If not for music, the world would be a dull place.
1241913	其实那个演员已经结婚了。	To tell the truth, that actor is married.
1242095	瘦的男人杀死了胖的男人。	The thin man killed the fat man.
1244803	十年是一段漫长的岁月。	Ten years is a really long period of time.
1245078	渡渡鸟是已灭绝的动物。	The dodo is an extinct animal.
1249802	学生有清扫教室的责任。	It is the students' duty to clean their classrooms.
1250601	瑞士人消耗不少啤酒。	The Swiss consume a large amount of beer.
1250637	火山灰阻碍航运。	Volcanic ash disrupted air travel.
1251547	全世界无产者，联合起来！	Workers of the world, unite!
1257049	洗甲水的味道很难闻。	Nail polish remover stinks a lot.
1261463	这锅墩汤闻起来真美味。	The stew smells delicious.
1261466	这个系统有些明显的缺陷。	This system has obvious defects.
1269267	一本好书在手，我们不必孤单。	With a good book in your hands you need never feel lonely.
1269913	那是一个十分传统的仪式。	It was a very traditional ceremony.
1270575	我在对抗睡魔。	I fought against sleep.
